0.8721,0.8718,0.8607,0.8761
0.8739,0.8738,0.857,0.8756
0.8738,0.8718,0.8666,0.8757
0.8725,0.8711,0.8648,0.874
0.8723,0.8701,0.8655,0.8758
0.8739,0.8721,0.8639,0.8739
0.8717,0.8737,0.863,0.8764
0.8744,0.8738,0.8666,0.8745
0.8747,0.873,0.8632,0.878
0.8749,0.8735,0.8655,0.8785
0.8738,0.8735,0.8685,0.8756
0.8729,0.8741,0.8635,0.8754
0.8716,0.8734,0.8595,0.8773
0.8722,0.8735,0.8653,0.8718
0.8709,0.8727,0.8675,0.876
0.8727,0.8729,0.8601,0.8736
0.8712,0.8712,0.8653,0.8738
0.8735,0.8725,0.8646,0.8756
0.8729,0.8708,0.8676,0.8777
0.8727,0.873,0.8659,0.8764
0.8741,0.8725,0.8679,0.8748
0.8732,0.8744,0.866,0.8725
0.8734,0.8731,0.8664,0.8752
0.8696,0.8751,0.8682,0.8747
0.8734,0.8733,0.8671,0.8759
0.8718,0.8749,0.8655,0.8756
0.8746,0.8739,0.8687,0.8739
0.8732,0.8681,0.867,0.8726
0.8703,0.8723,0.8669,0.8764
0.8728,0.8747,0.8659,0.8685
0.8735,0.8747,0.8677,0.8781
0.8724,0.8739,0.8677,0.8755
0.8728,0.8728,0.8672,0.8753
0.8722,0.8733,0.8633,0.8759
0.8716,0.8725,0.8644,0.8776
0.874,0.8747,0.8664,0.8796
0.8733,0.8729,0.8678,0.8729
0.8716,0.8723,0.8697,0.8753
0.8716,0.8718,0.8674,0.8753
0.8726,0.8698,0.8674,0.8726
0.8725,0.8743,0.8667,0.8762
0.8729,0.8745,0.8676,0.8753
0.8731,0.8717,0.8679,0.8753
0.8729,0.8722,0.8645,0.8765
0.8728,0.873,0.8579,0.8725
0.8723,0.875,0.8668,0.874
0.873,0.8725,0.8634,0.8779
0.8733,0.8736,0.8671,0.8767
0.8725,0.8726,0.8659,0.8756
0.8728,0.8695,0.8679,0.8766
0.8735,0.8738,0.8684,0.8766
0.8717,0.8739,0.8664,0.8777
0.8716,0.874,0.868,0.8768
0.8737,0.8705,0.865,0.8761
0.8722,0.8737,0.867,0.8782
0.8732,0.8735,0.8656,0.8731
0.8731,0.8733,0.8688,0.8768
0.8723,0.8711,0.8678,0.8761
0.8724,0.8734,0.8656,0.8758
0.8737,0.874,0.8662,0.8768
0.8711,0.8728,0.8674,0.8754
0.8725,0.8737,0.8672,0.8773
0.8723,0.8745,0.867,0.8793
0.8714,0.8701,0.8632,0.873
0.8724,0.8732,0.8678,0.87
0.8702,0.8742,0.8668,0.8745
0.8714,0.8713,0.868,0.8755
0.8714,0.8709,0.8621,0.8768
0.8717,0.8725,0.8658,0.874
0.873,0.8736,0.8657,0.8748
0.8718,0.8748,0.8652,0.8727
0.8722,0.873,0.864,0.8726
0.8716,0.8731,0.8687,0.8759
0.8723,0.8731,0.8678,0.8726
0.8722,0.874,0.8655,0.8763
0.8732,0.8741,0.8677,0.8769
0.8706,0.8739,0.8651,0.8756
0.8706,0.8707,0.8662,0.875
0.8695,0.8743,0.8526,0.8732
0.8713,0.8719,0.8651,0.8756
0.8716,0.8733,0.8659,0.8761
0.871,0.8733,0.8684,0.8707
0.8715,0.8735,0.8655,0.8661
0.8722,0.8731,0.8659,0.8754
0.8721,0.8736,0.8637,0.8772
0.8711,0.8738,0.8645,0.876
0.8713,0.871,0.8666,0.8726
0.8724,0.8724,0.8675,0.8745
0.8725,0.8718,0.8685,0.872
0.871,0.8701,0.8573,0.8763
0.8725,0.871,0.867,0.8704
0.8726,0.872,0.8665,0.8728
0.8708,0.8723,0.8671,0.8736
0.871,0.8707,0.8582,0.8686
0.8717,0.8729,0.8511,0.8712
0.8713,0.872,0.8658,0.8756
0.8708,0.8729,0.8655,0.8699
0.8716,0.8722,0.8668,0.8708
0.8722,0.8725,0.8676,0.8761
0.8722,0.8736,0.8643,0.8691
0.8719,0.8724,0.8648,0.8747
0.8735,0.873,0.868,0.8684
0.8731,0.8703,0.8706,0.876
0.87,0.8698,0.867,0.875
0.8715,0.8709,0.868,0.8767
